location,date,vaccine,total_vaccinations
Ireland,2021-10-01,Oxford/AstraZeneca,1189681
Ireland,2021-10-01,Pfizer/BioNTech,4709273
Ireland,2021-10-08,Johnson&Johnson,236045
Ireland,2021-10-08,Moderna,568888
Ireland,2021-10-08,Oxford/AstraZeneca,1189684
Ireland,2021-10-08,Pfizer/BioNTech,4722398
Ireland,2021-10-15,Johnson&Johnson,236110
Ireland,2021-10-15,Moderna,568935
Ireland,2021-10-15,Oxford/AstraZeneca,1189690
Ireland,2021-10-15,Pfizer/BioNTech,4733569
Ireland,2021-10-22,Johnson&Johnson,236131
Ireland,2021-10-22,Moderna,568956
Ireland,2021-10-22,Oxford/AstraZeneca,1189691
Ireland,2021-10-22,Pfizer/BioNTech,4748726
Ireland,2021-10-29,Johnson&Johnson,236143
Ireland,2021-10-29,Moderna,568961
Ireland,2021-10-29,Oxford/AstraZeneca,1189708
Ireland,2021-10-29,Pfizer/BioNTech,4761430
Ireland,2021-11-05,Johnson&Johnson,236154
Ireland,2021-11-05,Moderna,568968
Ireland,2021-11-05,Oxford/AstraZeneca,1189709
Ireland,2021-11-05,Pfizer/BioNTech,4765742
Italy,2020-12-27,Pfizer/BioNTech,7336
Italy,2020-12-28,Moderna,3
Italy,2020-12-28,Pfizer/BioNTech,8834
Italy,2020-12-29,Moderna,6
Italy,2020-12-29,Pfizer/BioNTech,9924
Italy,2020-12-30,Moderna,15
Italy,2020-12-30,Pfizer/BioNTech,14759
Italy,2020-12-31,Pfizer/BioNTech,40621
Italy,2021-01-01,Moderna,18
Italy,2021-01-01,Pfizer/BioNTech,51870
Italy,2021-01-02,Moderna,25
Italy,2021-01-02,Pfizer/BioNTech,90999
Italy,2021-01-03,Moderna,44
Italy,2021-01-03,Pfizer/BioNTech,126885
Italy,2021-01-04,Johnson&Johnson,9
Italy,2021-01-04,Moderna,57
Italy,2021-01-04,Pfizer/BioNTech,196995
Italy,2021-01-05,Johnson&Johnson,11
Italy,2021-01-05,Moderna,59
Italy,2021-01-05,Pfizer/BioNTech,278065
Italy,2021-01-06,Johnson&Johnson,12
Italy,2021-01-06,Moderna,68
Italy,2021-01-06,Pfizer/BioNTech,344140
Italy,2021-01-07,Johnson&Johnson,14
Italy,2021-01-07,Moderna,72
Italy,2021-01-07,Pfizer/BioNTech,437733
Italy,2021-01-08,Moderna,149
Italy,2021-01-08,Pfizer/BioNTech,534911
Italy,2021-01-09,Moderna,203
Italy,2021-01-09,Pfizer/BioNTech,623418
Italy,2021-01-10,Moderna,205
Italy,2021-01-10,Pfizer/BioNTech,684510
Italy,2021-01-11,Moderna,358
Italy,2021-01-11,Pfizer/BioNTech,766716
Italy,2021-01-12,Moderna,504
Italy,2021-01-12,Pfizer/BioNTech,849984
Italy,2021-01-13,Moderna,613
Italy,2021-01-13,Pfizer/BioNTech,945802
Italy,2021-01-14,Moderna,901
Italy,2021-01-14,Pfizer/BioNTech,1040598
Italy,2021-01-15,Moderna,2142
Italy,2021-01-15,Pfizer/BioNTech,1130326
Italy,2021-01-16,Moderna,3207
Italy,2021-01-16,Pfizer/BioNTech,1195059
Italy,2021-01-17,Moderna,3629
Italy,2021-01-17,Pfizer/BioNTech,1232172
Italy,2021-01-18,Moderna,4919
Italy,2021-01-18,Oxford/AstraZeneca,2
Italy,2021-01-18,Pfizer/BioNTech,1275430
Italy,2021-01-19,Moderna,7326
Italy,2021-01-19,Pfizer/BioNTech,1306512
Italy,2021-01-20,Moderna,10993
Italy,2021-01-20,Pfizer/BioNTech,1334255
Italy,2021-01-21,Moderna,14074
Italy,2021-01-21,Pfizer/BioNTech,1367586
Italy,2021-01-22,Moderna,16074
Italy,2021-01-22,Oxford/AstraZeneca,6
Italy,2021-01-22,Pfizer/BioNTech,1392862
Italy,2021-01-23,Moderna,17123
Italy,2021-01-23,Pfizer/BioNTech,1431116
Italy,2021-01-24,Moderna,17914
Italy,2021-01-24,Pfizer/BioNTech,1464322
Italy,2021-01-25,Moderna,18607
Italy,2021-01-25,Pfizer/BioNTech,1533160
Italy,2021-01-26,Moderna,19360
Italy,2021-01-26,Pfizer/BioNTech,1613192
Italy,2021-01-27,Moderna,20137
Italy,2021-01-27,Pfizer/BioNTech,1683568
Italy,2021-01-28,Moderna,21033
Italy,2021-01-28,Pfizer/BioNTech,1776753
Italy,2021-01-29,Moderna,22158
Italy,2021-01-29,Pfizer/BioNTech,1874550
Italy,2021-01-30,Moderna,22642
Italy,2021-01-30,Oxford/AstraZeneca,7
Italy,2021-01-30,Pfizer/BioNTech,1964698
Italy,2021-01-31,Moderna,22853
Italy,2021-01-31,Oxford/AstraZeneca,8
Italy,2021-01-31,Pfizer/BioNTech,2024367
Italy,2021-02-01,Moderna,23412
Italy,2021-02-01,Oxford/AstraZeneca,9
Italy,2021-02-01,Pfizer/BioNTech,2109831
Italy,2021-02-02,Johnson&Johnson,15
Italy,2021-02-02,Moderna,24556
Italy,2021-02-02,Oxford/AstraZeneca,35
Italy,2021-02-02,Pfizer/BioNTech,2197104
Italy,2021-02-03,Moderna,25969
Italy,2021-02-03,Oxford/AstraZeneca,36
Italy,2021-02-03,Pfizer/BioNTech,2295801
Italy,2021-02-04,Johnson&Johnson,19
Italy,2021-02-04,Moderna,27641
Italy,2021-02-04,Oxford/AstraZeneca,38
Italy,2021-02-04,Pfizer/BioNTech,2402786
Italy,2021-02-05,Moderna,30920
Italy,2021-02-05,Oxford/AstraZeneca,40
Italy,2021-02-05,Pfizer/BioNTech,2507408
Italy,2021-02-06,Johnson&Johnson,20
Italy,2021-02-06,Moderna,33035
Italy,2021-02-06,Pfizer/BioNTech,2583293
Italy,2021-02-07,Moderna,33951
Italy,2021-02-07,Oxford/AstraZeneca,45
Italy,2021-02-07,Pfizer/BioNTech,2624690
Italy,2021-02-08,Johnson&Johnson,22
Italy,2021-02-08,Moderna,36621
Italy,2021-02-08,Oxford/AstraZeneca,46
Italy,2021-02-08,Pfizer/BioNTech,2689089
Italy,2021-02-09,Moderna,40087
Italy,2021-02-09,Oxford/AstraZeneca,69
Italy,2021-02-09,Pfizer/BioNTech,2752786
Italy,2021-02-10,Moderna,43056
Italy,2021-02-10,Oxford/AstraZeneca,72
Italy,2021-02-10,Pfizer/BioNTech,2823043
Italy,2021-02-11,Moderna,46480
Italy,2021-02-11,Oxford/AstraZeneca,2975
Italy,2021-02-11,Pfizer/BioNTech,2891929
Italy,2021-02-12,Moderna,50748
Italy,2021-02-12,Oxford/AstraZeneca,7732
Italy,2021-02-12,Pfizer/BioNTech,2957408
Italy,2021-02-13,Moderna,54689
Italy,2021-02-13,Oxford/AstraZeneca,13038
Italy,2021-02-13,Pfizer/BioNTech,3001041
Italy,2021-02-14,Moderna,56211
Italy,2021-02-14,Oxford/AstraZeneca,20195
Italy,2021-02-14,Pfizer/BioNTech,3022372
Italy,2021-02-15,Moderna,60479
Italy,2021-02-15,Oxford/AstraZeneca,27108
Italy,2021-02-15,Pfizer/BioNTech,3074244
Italy,2021-02-16,Moderna,67331
Italy,2021-02-16,Oxford/AstraZeneca,36436
Italy,2021-02-16,Pfizer/BioNTech,3129511
Italy,2021-02-17,Moderna,75166
Italy,2021-02-17,Oxford/AstraZeneca,49220
Italy,2021-02-17,Pfizer/BioNTech,3189596
Italy,2021-02-18,Moderna,82384
Italy,2021-02-18,Oxford/AstraZeneca,66760
Italy,2021-02-18,Pfizer/BioNTech,3255373
Italy,2021-02-19,Moderna,89693
Italy,2021-02-19,Oxford/AstraZeneca,86167
Italy,2021-02-19,Pfizer/BioNTech,3322155
Italy,2021-02-20,Moderna,96146
Italy,2021-02-20,Oxford/AstraZeneca,105431
Italy,2021-02-20,Pfizer/BioNTech,3374939
Italy,2021-02-21,Moderna,101646
Italy,2021-02-21,Oxford/AstraZeneca,116116
Italy,2021-02-21,Pfizer/BioNTech,3409957
Italy,2021-02-22,Moderna,107814
Italy,2021-02-22,Oxford/AstraZeneca,139547
Italy,2021-02-22,Pfizer/BioNTech,3486429
Italy,2021-02-23,Moderna,113213
Italy,2021-02-23,Oxford/AstraZeneca,164411
Italy,2021-02-23,Pfizer/BioNTech,3563108
Italy,2021-02-24,Moderna,119635
Italy,2021-02-24,Oxford/AstraZeneca,191843
Italy,2021-02-24,Pfizer/BioNTech,3651837
Italy,2021-02-25,Moderna,125925
Italy,2021-02-25,Oxford/AstraZeneca,223662
Italy,2021-02-25,Pfizer/BioNTech,3742627
Italy,2021-02-26,Moderna,132162
Italy,2021-02-26,Oxford/AstraZeneca,263939
Italy,2021-02-26,Pfizer/BioNTech,3835091
Italy,2021-02-27,Moderna,139259
Italy,2021-02-27,Oxford/AstraZeneca,308815
Italy,2021-02-27,Pfizer/BioNTech,3910122
Italy,2021-02-28,Moderna,141999
Italy,2021-02-28,Oxford/AstraZeneca,335576
Italy,2021-02-28,Pfizer/BioNTech,3959023
Italy,2021-03-01,Johnson&Johnson,23
Italy,2021-03-01,Moderna,149071
Italy,2021-03-01,Oxford/AstraZeneca,376086
Italy,2021-03-01,Pfizer/BioNTech,4047506
Italy,2021-03-02,Moderna,156560
Italy,2021-03-02,Oxford/AstraZeneca,432603
Italy,2021-03-02,Pfizer/BioNTech,4145933
Italy,2021-03-03,Moderna,166528
Italy,2021-03-03,Oxford/AstraZeneca,490953
Italy,2021-03-03,Pfizer/BioNTech,4265468
Italy,2021-03-04,Moderna,177599
Italy,2021-03-04,Oxford/AstraZeneca,552263
Italy,2021-03-04,Pfizer/BioNTech,4391752
Italy,2021-03-05,Moderna,189889
Italy,2021-03-05,Oxford/AstraZeneca,619098
Italy,2021-03-05,Pfizer/BioNTech,4519392
Italy,2021-03-06,Johnson&Johnson,24
Italy,2021-03-06,Moderna,203257
Italy,2021-03-06,Oxford/AstraZeneca,683045
Italy,2021-03-06,Pfizer/BioNTech,4620546
Italy,2021-03-07,Moderna,211455
Italy,2021-03-07,Oxford/AstraZeneca,719693
Italy,2021-03-07,Pfizer/BioNTech,4678803
Italy,2021-03-08,Johnson&Johnson,29
Italy,2021-03-08,Moderna,223829
Italy,2021-03-08,Oxford/AstraZeneca,780251
Italy,2021-03-08,Pfizer/BioNTech,4788070
Italy,2021-03-09,Moderna,236641
Italy,2021-03-09,Oxford/AstraZeneca,843834
Italy,2021-03-09,Pfizer/BioNTech,4907628
Italy,2021-03-10,Johnson&Johnson,30
Italy,2021-03-10,Moderna,247845
Italy,2021-03-10,Oxford/AstraZeneca,911097
Italy,2021-03-10,Pfizer/BioNTech,5045626
Italy,2021-03-11,Johnson&Johnson,33
Italy,2021-03-11,Moderna,260265
Italy,2021-03-11,Oxford/AstraZeneca,983238
Italy,2021-03-11,Pfizer/BioNTech,5186181
Italy,2021-03-12,Johnson&Johnson,38
Italy,2021-03-12,Moderna,270665
Italy,2021-03-12,Oxford/AstraZeneca,1056502
Italy,2021-03-12,Pfizer/BioNTech,5315686
Italy,2021-03-13,Johnson&Johnson,41
Italy,2021-03-13,Moderna,282056
Italy,2021-03-13,Oxford/AstraZeneca,1123804
Italy,2021-03-13,Pfizer/BioNTech,5414482
Italy,2021-03-14,Johnson&Johnson,42
Italy,2021-03-14,Moderna,288848
Italy,2021-03-14,Oxford/AstraZeneca,1164661
Italy,2021-03-14,Pfizer/BioNTech,5472817
Italy,2021-03-15,Johnson&Johnson,47
Italy,2021-03-15,Moderna,299886
Italy,2021-03-15,Oxford/AstraZeneca,1215921
Italy,2021-03-15,Pfizer/BioNTech,5586131
Italy,2021-03-16,Johnson&Johnson,57
Italy,2021-03-16,Moderna,311909
Italy,2021-03-16,Oxford/AstraZeneca,1216115
Italy,2021-03-16,Pfizer/BioNTech,5714717
Italy,2021-03-17,Johnson&Johnson,67
Italy,2021-03-17,Moderna,323621
Italy,2021-03-17,Oxford/AstraZeneca,1216155
Italy,2021-03-17,Pfizer/BioNTech,5869183
Italy,2021-03-18,Johnson&Johnson,75
Italy,2021-03-18,Moderna,336738
Italy,2021-03-18,Oxford/AstraZeneca,1216253
Italy,2021-03-18,Pfizer/BioNTech,6020074
Italy,2021-03-19,Johnson&Johnson,82
Italy,2021-03-19,Moderna,348345
Italy,2021-03-19,Oxford/AstraZeneca,1234920
Italy,2021-03-19,Pfizer/BioNTech,6166350
Italy,2021-03-20,Johnson&Johnson,86
Italy,2021-03-20,Moderna,360822
Italy,2021-03-20,Oxford/AstraZeneca,1286152
Italy,2021-03-20,Pfizer/BioNTech,6278878
Italy,2021-03-21,Johnson&Johnson,89
Italy,2021-03-21,Moderna,370436
Italy,2021-03-21,Oxford/AstraZeneca,1330976
Italy,2021-03-21,Pfizer/BioNTech,6355131
Italy,2021-03-22,Moderna,382460
Italy,2021-03-22,Oxford/AstraZeneca,1402136
Italy,2021-03-22,Pfizer/BioNTech,6468576
Italy,2021-03-23,Johnson&Johnson,92
Italy,2021-03-23,Moderna,396105
Italy,2021-03-23,Oxford/AstraZeneca,1482978
Italy,2021-03-23,Pfizer/BioNTech,6601081
Italy,2021-03-24,Johnson&Johnson,93
Italy,2021-03-24,Moderna,411783
Italy,2021-03-24,Oxford/AstraZeneca,1560856
Italy,2021-03-24,Pfizer/BioNTech,6765767
Italy,2021-03-25,Johnson&Johnson,94
Italy,2021-03-25,Moderna,430243
Italy,2021-03-25,Oxford/AstraZeneca,1644018
Italy,2021-03-25,Pfizer/BioNTech,6935814
Italy,2021-03-26,Johnson&Johnson,98
Italy,2021-03-26,Moderna,449843
Italy,2021-03-26,Oxford/AstraZeneca,1728004
Italy,2021-03-26,Pfizer/BioNTech,7104692
Italy,2021-03-27,Johnson&Johnson,102
Italy,2021-03-27,Moderna,478950
Italy,2021-03-27,Oxford/AstraZeneca,1796336
Italy,2021-03-27,Pfizer/BioNTech,7248835
Italy,2021-03-28,Johnson&Johnson,103
Italy,2021-03-28,Moderna,496409
Italy,2021-03-28,Oxford/AstraZeneca,1852231
Italy,2021-03-28,Pfizer/BioNTech,7339380
Italy,2021-03-29,Moderna,521061
Italy,2021-03-29,Oxford/AstraZeneca,1925974
Italy,2021-03-29,Pfizer/BioNTech,7485260
Italy,2021-03-30,Johnson&Johnson,106
Italy,2021-03-30,Moderna,550327
Italy,2021-03-30,Oxford/AstraZeneca,2001239
Italy,2021-03-30,Pfizer/BioNTech,7651510
Italy,2021-03-31,Johnson&Johnson,127
Italy,2021-03-31,Moderna,573911
Italy,2021-03-31,Oxford/AstraZeneca,2073791
Italy,2021-03-31,Pfizer/BioNTech,7862810
Italy,2021-04-01,Johnson&Johnson,131
Italy,2021-04-01,Moderna,599232
Italy,2021-04-01,Oxford/AstraZeneca,2129976
Italy,2021-04-01,Pfizer/BioNTech,8070028
Italy,2021-04-02,Moderna,629893
Italy,2021-04-02,Oxford/AstraZeneca,2196900
Italy,2021-04-02,Pfizer/BioNTech,8256092
Italy,2021-04-03,Johnson&Johnson,134
Italy,2021-04-03,Moderna,666397
Italy,2021-04-03,Oxford/AstraZeneca,2244420
Italy,2021-04-03,Pfizer/BioNTech,8402928
Italy,2021-04-04,Moderna,678383
Italy,2021-04-04,Oxford/AstraZeneca,2282817
Italy,2021-04-04,Pfizer/BioNTech,8448825
Italy,2021-04-05,Johnson&Johnson,139
Italy,2021-04-05,Moderna,698656
Italy,2021-04-05,Oxford/AstraZeneca,2342100
Italy,2021-04-05,Pfizer/BioNTech,8540685
Italy,2021-04-06,Johnson&Johnson,182
Italy,2021-04-06,Moderna,739523
Italy,2021-04-06,Oxford/AstraZeneca,2427753
Italy,2021-04-06,Pfizer/BioNTech,8701046
Italy,2021-04-07,Johnson&Johnson,185
Italy,2021-04-07,Moderna,769753
Italy,2021-04-07,Oxford/AstraZeneca,2511031
Italy,2021-04-07,Pfizer/BioNTech,8922556
Italy,2021-04-08,Johnson&Johnson,187
Italy,2021-04-08,Moderna,804256
Italy,2021-04-08,Oxford/AstraZeneca,2569280
Italy,2021-04-08,Pfizer/BioNTech,9169843
Italy,2021-04-09,Johnson&Johnson,201
Italy,2021-04-09,Moderna,840526
Italy,2021-04-09,Oxford/AstraZeneca,2622521
Italy,2021-04-09,Pfizer/BioNTech,9416976
Italy,2021-04-10,Johnson&Johnson,203
Italy,2021-04-10,Moderna,881732
Italy,2021-04-10,Oxford/AstraZeneca,2683622
Italy,2021-04-10,Pfizer/BioNTech,9636640
Italy,2021-04-11,Johnson&Johnson,207
Italy,2021-04-11,Moderna,899717
Italy,2021-04-11,Oxford/AstraZeneca,2721122
Italy,2021-04-11,Pfizer/BioNTech,9783658
Italy,2021-04-12,Johnson&Johnson,215
Italy,2021-04-12,Moderna,924522
Italy,2021-04-12,Oxford/AstraZeneca,2799998
Italy,2021-04-12,Pfizer/BioNTech,9948130
Italy,2021-04-13,Johnson&Johnson,217
Italy,2021-04-13,Moderna,952802
Italy,2021-04-13,Oxford/AstraZeneca,2895899
Italy,2021-04-13,Pfizer/BioNTech,10114348
Italy,2021-04-14,Johnson&Johnson,219
Italy,2021-04-14,Moderna,980075
Italy,2021-04-14,Oxford/AstraZeneca,2997042
Italy,2021-04-14,Pfizer/BioNTech,10308320
Italy,2021-04-15,Moderna,1005235
Italy,2021-04-15,Oxford/AstraZeneca,3088017
Italy,2021-04-15,Pfizer/BioNTech,10545172
Italy,2021-04-16,Johnson&Johnson,221
Italy,2021-04-16,Moderna,1026933
Italy,2021-04-16,Oxford/AstraZeneca,3195803
Italy,2021-04-16,Pfizer/BioNTech,10797102
Italy,2021-04-17,Moderna,1049510
Italy,2021-04-17,Oxford/AstraZeneca,3304746
Italy,2021-04-17,Pfizer/BioNTech,11026612
Italy,2021-04-18,Johnson&Johnson,222
Italy,2021-04-18,Moderna,1063050
Italy,2021-04-18,Oxford/AstraZeneca,3377783
Italy,2021-04-18,Pfizer/BioNTech,11182848
Italy,2021-04-19,Johnson&Johnson,224
Italy,2021-04-19,Moderna,1080309
Italy,2021-04-19,Oxford/AstraZeneca,3474360
Italy,2021-04-19,Pfizer/BioNTech,11380808
Italy,2021-04-20,Johnson&Johnson,225
Italy,2021-04-20,Moderna,1104441
Italy,2021-04-20,Oxford/AstraZeneca,3571661
Italy,2021-04-20,Pfizer/BioNTech,11594138
Italy,2021-04-21,Johnson&Johnson,228
Italy,2021-04-21,Moderna,1134792
Italy,2021-04-21,Oxford/AstraZeneca,3673889
Italy,2021-04-21,Pfizer/BioNTech,11835885
Italy,2021-04-22,Johnson&Johnson,519
Italy,2021-04-22,Moderna,1167951
Italy,2021-04-22,Oxford/AstraZeneca,3765621
Italy,2021-04-22,Pfizer/BioNTech,12111251
Italy,2021-04-23,Johnson&Johnson,1064
Italy,2021-04-23,Moderna,1201084
Italy,2021-04-23,Oxford/AstraZeneca,3862094
Italy,2021-04-23,Pfizer/BioNTech,12387748
Italy,2021-04-24,Johnson&Johnson,4100
Italy,2021-04-24,Moderna,1243939
Italy,2021-04-24,Oxford/AstraZeneca,3955957
Italy,2021-04-24,Pfizer/BioNTech,12636081
Italy,2021-04-25,Johnson&Johnson,12852
Italy,2021-04-25,Moderna,1276707
Italy,2021-04-25,Oxford/AstraZeneca,4031850
Italy,2021-04-25,Pfizer/BioNTech,12786995
Italy,2021-04-26,Johnson&Johnson,22213
Italy,2021-04-26,Moderna,1315998
Italy,2021-04-26,Oxford/AstraZeneca,4096619
Italy,2021-04-26,Pfizer/BioNTech,13019100
Italy,2021-04-27,Johnson&Johnson,32037
Italy,2021-04-27,Moderna,1369672
Italy,2021-04-27,Oxford/AstraZeneca,4164556
Italy,2021-04-27,Pfizer/BioNTech,13262346
Italy,2021-04-28,Johnson&Johnson,40982
Italy,2021-04-28,Moderna,1424464
Italy,2021-04-28,Oxford/AstraZeneca,4241787
Italy,2021-04-28,Pfizer/BioNTech,13531732
Italy,2021-04-29,Johnson&Johnson,51099
Italy,2021-04-29,Moderna,1479604
Italy,2021-04-29,Oxford/AstraZeneca,4330889
Italy,2021-04-29,Pfizer/BioNTech,13908780
Italy,2021-04-30,Johnson&Johnson,65719
Italy,2021-04-30,Moderna,1528426
Italy,2021-04-30,Oxford/AstraZeneca,4417269
Italy,2021-04-30,Pfizer/BioNTech,14288948
Italy,2021-05-01,Johnson&Johnson,83565
Italy,2021-05-01,Moderna,1571134
Italy,2021-05-01,Oxford/AstraZeneca,4485218
Italy,2021-05-01,Pfizer/BioNTech,14594745
Italy,2021-05-02,Johnson&Johnson,95149
Italy,2021-05-02,Moderna,1602159
Italy,2021-05-02,Oxford/AstraZeneca,4549836
Italy,2021-05-02,Pfizer/BioNTech,14858363
Italy,2021-05-03,Johnson&Johnson,107021
Italy,2021-05-03,Moderna,1642838
Italy,2021-05-03,Oxford/AstraZeneca,4642068
Italy,2021-05-03,Pfizer/BioNTech,15127414
Italy,2021-05-04,Johnson&Johnson,119155
Italy,2021-05-04,Moderna,1703787
Italy,2021-05-04,Oxford/AstraZeneca,4758855
Italy,2021-05-04,Pfizer/BioNTech,15391034
Italy,2021-05-05,Johnson&Johnson,133488
Italy,2021-05-05,Moderna,1759306
Italy,2021-05-05,Oxford/AstraZeneca,4884192
Italy,2021-05-05,Pfizer/BioNTech,15682856
Italy,2021-05-06,Johnson&Johnson,146498
Italy,2021-05-06,Moderna,1807940
Italy,2021-05-06,Oxford/AstraZeneca,4996069
Italy,2021-05-06,Pfizer/BioNTech,16031418
Italy,2021-05-07,Johnson&Johnson,159028
Italy,2021-05-07,Moderna,1861402
Italy,2021-05-07,Oxford/AstraZeneca,5101603
Italy,2021-05-07,Pfizer/BioNTech,16406082
Italy,2021-05-08,Johnson&Johnson,176236
Italy,2021-05-08,Moderna,1922334
Italy,2021-05-08,Oxford/AstraZeneca,5205804
Italy,2021-05-08,Pfizer/BioNTech,16738377
Italy,2021-05-09,Johnson&Johnson,185271
Italy,2021-05-09,Moderna,1955438
Italy,2021-05-09,Oxford/AstraZeneca,5297125
Italy,2021-05-09,Pfizer/BioNTech,16989242
Italy,2021-05-10,Johnson&Johnson,193385
Italy,2021-05-10,Moderna,1997737
Italy,2021-05-10,Oxford/AstraZeneca,5406063
Italy,2021-05-10,Pfizer/BioNTech,17272113
Italy,2021-05-11,Johnson&Johnson,203452
Italy,2021-05-11,Moderna,2063915
Italy,2021-05-11,Oxford/AstraZeneca,5509369
Italy,2021-05-11,Pfizer/BioNTech,17551095
Italy,2021-05-12,Johnson&Johnson,212411
Italy,2021-05-12,Moderna,2126354
Italy,2021-05-12,Oxford/AstraZeneca,5610601
Italy,2021-05-12,Pfizer/BioNTech,17864248
Italy,2021-05-13,Johnson&Johnson,220654
Italy,2021-05-13,Moderna,2175238
Italy,2021-05-13,Oxford/AstraZeneca,5703399
Italy,2021-05-13,Pfizer/BioNTech,18244584
Italy,2021-05-14,Johnson&Johnson,228815
Italy,2021-05-14,Moderna,2225746
Italy,2021-05-14,Oxford/AstraZeneca,5801128
Italy,2021-05-14,Pfizer/BioNTech,18644281
Italy,2021-05-15,Johnson&Johnson,246769
Italy,2021-05-15,Moderna,2281227
Italy,2021-05-15,Oxford/AstraZeneca,5897550
Italy,2021-05-15,Pfizer/BioNTech,19020185
Italy,2021-05-16,Johnson&Johnson,263014
Italy,2021-05-16,Moderna,2316670
Italy,2021-05-16,Oxford/AstraZeneca,5976883
Italy,2021-05-16,Pfizer/BioNTech,19299715
Italy,2021-05-17,Johnson&Johnson,281015
Italy,2021-05-17,Moderna,2362484
Italy,2021-05-17,Oxford/AstraZeneca,6057823
Italy,2021-05-17,Pfizer/BioNTech,19623041
Italy,2021-05-18,Johnson&Johnson,299202
Italy,2021-05-18,Moderna,2415910
Italy,2021-05-18,Oxford/AstraZeneca,6155470
Italy,2021-05-18,Pfizer/BioNTech,19924220
Italy,2021-05-19,Johnson&Johnson,317647
Italy,2021-05-19,Moderna,2471548
Italy,2021-05-19,Oxford/AstraZeneca,6257113
Italy,2021-05-19,Pfizer/BioNTech,20236741
Italy,2021-05-20,Johnson&Johnson,337709
Italy,2021-05-20,Moderna,2512293
Italy,2021-05-20,Oxford/AstraZeneca,6347226
Italy,2021-05-20,Pfizer/BioNTech,20640651
Italy,2021-05-21,Johnson&Johnson,356375
Italy,2021-05-21,Moderna,2557652
Italy,2021-05-21,Oxford/AstraZeneca,6442753
Italy,2021-05-21,Pfizer/BioNTech,21053834
Italy,2021-05-22,Johnson&Johnson,394737
Italy,2021-05-22,Moderna,2624150
Italy,2021-05-22,Oxford/AstraZeneca,6529235
Italy,2021-05-22,Pfizer/BioNTech,21385958
Italy,2021-05-23,Johnson&Johnson,430721
Italy,2021-05-23,Moderna,2679487
Italy,2021-05-23,Oxford/AstraZeneca,6589762
Italy,2021-05-23,Pfizer/BioNTech,21642257
Italy,2021-05-24,Johnson&Johnson,463232
Italy,2021-05-24,Moderna,2749418
Italy,2021-05-24,Oxford/AstraZeneca,6670624
Italy,2021-05-24,Pfizer/BioNTech,21924120
Italy,2021-05-25,Johnson&Johnson,492641
Italy,2021-05-25,Moderna,2847917
Italy,2021-05-25,Oxford/AstraZeneca,6772626
Italy,2021-05-25,Pfizer/BioNTech,22174509
Italy,2021-05-26,Johnson&Johnson,523735
Italy,2021-05-26,Moderna,2956346
Italy,2021-05-26,Oxford/AstraZeneca,6879421
Italy,2021-05-26,Pfizer/BioNTech,22456613
Italy,2021-05-27,Johnson&Johnson,545826
Italy,2021-05-27,Moderna,3033548
Italy,2021-05-27,Oxford/AstraZeneca,6979572
Italy,2021-05-27,Pfizer/BioNTech,22848399
Italy,2021-05-28,Johnson&Johnson,566332
Italy,2021-05-28,Moderna,3096841
Italy,2021-05-28,Oxford/AstraZeneca,7078386
Italy,2021-05-28,Pfizer/BioNTech,23261357
Italy,2021-05-29,Johnson&Johnson,585406
Italy,2021-05-29,Moderna,3154219
Italy,2021-05-29,Oxford/AstraZeneca,7154299
Italy,2021-05-29,Pfizer/BioNTech,23634380
Italy,2021-05-30,Johnson&Johnson,604305
Italy,2021-05-30,Moderna,3194519
Italy,2021-05-30,Oxford/AstraZeneca,7204863
Italy,2021-05-30,Pfizer/BioNTech,23927331
Italy,2021-05-31,Johnson&Johnson,660844
Italy,2021-05-31,Moderna,3281739
Italy,2021-05-31,Oxford/AstraZeneca,7280919
Italy,2021-05-31,Pfizer/BioNTech,24188019
Italy,2021-06-01,Johnson&Johnson,728059
Italy,2021-06-01,Moderna,3364444
Italy,2021-06-01,Oxford/AstraZeneca,7347635
Italy,2021-06-01,Pfizer/BioNTech,24440643
Italy,2021-06-02,Johnson&Johnson,765979
Italy,2021-06-02,Moderna,3411739
Italy,2021-06-02,Oxford/AstraZeneca,7385608
Italy,2021-06-02,Pfizer/BioNTech,24730028
Italy,2021-06-03,Johnson&Johnson,803905
Italy,2021-06-03,Moderna,3464700
Italy,2021-06-03,Oxford/AstraZeneca,7450382
Italy,2021-06-03,Pfizer/BioNTech,25172548
Italy,2021-06-04,Johnson&Johnson,851876
Italy,2021-06-04,Moderna,3523137
Italy,2021-06-04,Oxford/AstraZeneca,7513327
Italy,2021-06-04,Pfizer/BioNTech,25636644
Italy,2021-06-05,Johnson&Johnson,909202
Italy,2021-06-05,Moderna,3567259
Italy,2021-06-05,Oxford/AstraZeneca,7578981
Italy,2021-06-05,Pfizer/BioNTech,26088750
Italy,2021-06-06,Johnson&Johnson,958294
Italy,2021-06-06,Moderna,3597700
Italy,2021-06-06,Oxford/AstraZeneca,7646798
Italy,2021-06-06,Pfizer/BioNTech,26454194
Italy,2021-06-07,Johnson&Johnson,995661
Italy,2021-06-07,Moderna,3644074
Italy,2021-06-07,Oxford/AstraZeneca,7722493
Italy,2021-06-07,Pfizer/BioNTech,26866513
Italy,2021-06-08,Johnson&Johnson,1036644
Italy,2021-06-08,Moderna,3705443
Italy,2021-06-08,Oxford/AstraZeneca,7803226
Italy,2021-06-08,Pfizer/BioNTech,27266280
